X,Y,OBJECTID,asset_id,system_type,invert_level_nzvd2016,invert_level_wgtn1953,chamber_floor_depth,cover_level_nzvd2016,cover_level_wgtn1953,node_type,manhole_type,status,location,kcdc_histo_id,year_installed
1769764.045,5473993.1255,13010240,KWWN000850,Wastewater,0.89,1.25,1.82,2.71,3.07,WWMH,,INUS,Waikanae,WSM00868,1976
1770022.834,5473760.5435,13010241,KWWN000869,Wastewater,0.24,0.6,1.82,2.06,2.42,WWMH,,INUS,Waikanae,WSM00888,1979
1781933.461,5485768.0315,13010242,KWWN000730,Wastewater,10.1,10.47,1.55,11.65,12.03,WWMH,,INUS,Otaki,OSM00423,1978
1781888.716,5485410.1325,13010243,KWWN000645,Wastewater,11.68,12.06,1.14,12.82,13.2,WWMH,,INUS,Otaki,OSM00415,1978
1767457.563,5467783.9495,13010244,KWWN001038,Wastewater,4.06,4.4,1.5,5.56,5.9,WWMH,,INUS,Paraparaumu,PSM00050,1979
1781095.825,5485430.0105,13010245,KWWN000303,Wastewater,9.59,9.96,1.95,11.54,11.91,WWMH,,INUS,Otaki,OSM00385,1978
1781122.341,5486235.8965,13010246,KWWN000286,Wastewater,6.36,6.73,1.93,8.29,8.66,WWMH,,INUS,Otaki,OSM00346,1977
1780320.616,5485879.4215,13010247,KWWN000116,Wastewater,4.24,4.62,2.16,6.41,6.78,WWMH,,INUS,Otaki,OSM00762,1979
1779095.755,5487971.4765,13010248,KWWN000202,Wastewater,3.09,3.46,0.93,4.02,4.39,WWMH,,INUS,Otaki,OSM00127,1978
1779883.03,5486388.7635,13010249,KWWN000135,Wastewater,3.06,3.43,2.24,5.3,5.67,WWMH,,INUS,Otaki,OSM00203,1977
1778974.837,5488650.7495,13010250,KWWN000615,Wastewater,-0.06,0.31,2.67,2.61,2.98,WWMH,,INUS,Otaki,OSM00673,1978
1781596.754,5486116.8735,13010251,KWWN000714,Wastewater,7.37,7.75,1.8,9.17,9.54,WWMH,,INUS,Otaki,OSM00614,1978
1782363.645,5485489.6835,13010252,KWWN000744,Wastewater,11.5,11.88,2.62,14.12,14.5,WWMH,,INUS,Otaki,OSM00562,1978
1781093.818,5486252.3575,13010253,KWWN000285,Wastewater,6.24,6.61,2.03,8.27,8.64,WWMH,,INUS,Otaki,OSM00345,1986
1778861.457,5488095.6555,13010254,KWWN000573,Wastewater,-0.08,0.29,2.75,2.67,3.04,WWMH,,INUS,Otaki,OSM00053,1978
1782527.326,5485959.1965,13010255,KWWN000791,Wastewater,25.3,25.67,1.7,27,27.37,WWMH,,INUS,Otaki,OSM00535,1978
1780662.326,5486363.0285,13010256,KWWN000364,Wastewater,5.21,5.58,2.27,7.48,7.85,WWMH,,INUS,Otaki,OSM00258,1976
1781931.65,5485533.1425,13010257,KWWN000729,Wastewater,9.12,9.5,3.2,12.32,12.7,WWMH,,INUS,Otaki,OSM00419,1978
1778757.528,5487576.9455,13010258,KWWN000447,Wastewater,2.33,2.7,1.07,3.4,3.77,WWMH,,INUS,Otaki,OSM00081,1978
1769982.125,5474179.5225,13010259,KWWN000860,Wastewater,1.69,2.04,1.34,3.03,3.38,WWMH,,INUS,Waikanae,WSM00879,1979
1780520.041,5486527.6835,13010260,KWWN000385,Wastewater,4.49,4.86,1.56,6.05,6.42,WWMH,,INUS,Otaki,OSM00750,1977
1770013.015,5473869.6855,13010261,KWWN000865,Wastewater,0.27,0.63,1.99,2.26,2.62,WWMH,,INUS,Waikanae,WSM00884,1979
1769672.498,5473150.9025,13010262,KWWN000880,Wastewater,12.59,12.94,2.86,15.45,15.8,WWMH,,INUS,Waikanae,WSM00901,1985
1779048.328,5487508.8915,13010263,KWWN000212,Wastewater,2.87,3.24,1.3,4.17,4.54,WWMH,,INUS,Otaki,OSM00138,1978
1780453.782,5486387.4815,13010264,KWWN000369,Wastewater,3.89,4.26,2.5,6.39,6.76,WWMH,,INUS,Otaki,OSM00267,1979
1778983.849,5488757.9775,13010265,KWWN000597,Wastewater,2.97,3.34,1.13,4.1,4.47,WWMH,,INUS,Otaki,OSM00654,1978
1780721.825,5486699.0165,13010266,KWWN000382,Wastewater,2.51,2.88,3.12,5.63,6,WWMH,,INUS,Otaki,OSM00651,1977
1780965.267,5485505.0475,13010267,KWWN000277,Wastewater,9.75,10.12,1.25,11,11.37,WWMH,,INUS,Otaki,OSM00323,1978
1775143.148,5473606.3535,13010268,KWWN000540,Wastewater,68.64,68.99,1.12,69.76,70.11,WWMH,,INUS,Waikanae,WSM00051,1978
1781768.665,5485303.0535,13010269,KWWN000496,Wastewater,11.73,12.1,1.84,13.56,13.94,WWMH,,INUS,Otaki,OSM00541,1978
1783084.623,5485518.0995,13010270,KWWN000809,Wastewater,36.49,36.87,0.95,37.44,37.82,WWMH,,INUS,Otaki,OSM00503,1978
1781338.164,5486107.9635,13010271,KWWN000288,Wastewater,7.47,7.85,1.28,8.75,9.13,WWMH,,INUS,Otaki,OSM00354,1978
1781525.616,5485323.5575,13010272,KWWN000651,Wastewater,9.97,10.35,2.38,12.35,12.73,WWMH,,INUS,Otaki,OSM00379,1977
1780575.036,5486309.6405,13010273,KWWN000375,Wastewater,6.42,6.79,1.04,7.46,7.84,WWCE,,INUS,Otaki,OSM00624,1976
1769809.939,5473972.7805,13010274,KWWN000846,Wastewater,1.46,1.82,1.83,3.29,3.65,WWMH,,INUS,Waikanae,WSM00864,1975
1769906.53,5473330.0425,13010275,KWWN000897,Wastewater,10.22,10.58,0.97,11.19,11.55,WWMH,,INUS,Waikanae,WSM00921,1974
1778430.318,5486231.1775,13010276,KWWN000025,Wastewater,-0.05,0.32,1.78,1.73,2.1,WWMH,,INUS,Otaki,OSM00168,1978
1781837.839,5485241.7875,13010277,KWWN000499,Wastewater,10.12,10.5,3.5,13.62,14,WWMH,,INUS,Otaki,OSM00549,1978
1769763.088,5473552.8995,13010278,KWWN000916,Wastewater,0.62,0.98,2.19,2.81,3.17,WWMH,,INUS,Waikanae,WSM00940,1990
1769954.332,5473387.7355,13010279,KWWN000903,Wastewater,4.67,5.02,1.49,6.16,6.51,WWMH,,INUS,Waikanae,WSM00927,1979
1778992.743,5487365.5185,13010280,KWWN000465,Wastewater,3.03,3.4,0.88,3.91,4.28,WWMH,,INUS,Otaki,OSM00698,1978
1769632.515,5473150.2195,13010281,KWWN000883,Wastewater,14.24,14.6,1.35,15.59,15.95,WWMH,,INUS,Waikanae,WSM00905,1985
1778603.749,5487973.0065,13010282,KWWN000430,Wastewater,2.39,2.77,1.08,3.47,3.85,WWMH,,INUS,Otaki,OSM00058,1978
1781056.046,5486365.7015,13010283,KWWN000405,Wastewater,4.82,5.19,2.14,6.96,7.33,WWMH,,INUS,Otaki,OSM00349,1977
1778916.173,5488538.9105,13010284,KWWN000554,Wastewater,0.84,1.21,1.21,2.05,2.42,WWMH,,INUS,Otaki,OSM00025,1978
1769581.434,5473258.6765,13010285,KWWN000885,Wastewater,5.62,5.97,1.57,7.19,7.54,WWMH,,INUS,Waikanae,WSM00907,1985
1780765.274,5485140.5935,13010286,KWWN000068,Wastewater,5.8,6.17,4.02,9.82,10.19,WWMH,,INUS,Otaki,OSM00577,1978
1778752.906,5487792.2135,13010287,KWWN000433,Wastewater,-0.27,0.1,3.51,3.24,3.61,WWMH,,INUS,Otaki,OSM00061,1978
1780570.938,5486161.5935,13010288,KWWN000152,Wastewater,5.76,6.13,2.02,7.78,8.15,WWMH,,INUS,Otaki,OSM00274,1977
1775181.052,5474052.5695,13010289,KWWN000942,Wastewater,48.05,48.4,1.39,49.44,49.79,WWMH,,INUS,Waikanae,WSM00011,1989
1782165.466,5484820.0285,13010290,KWWN000508,Wastewater,14.58,14.96,2.09,16.67,17.05,WWMH,,INUS,Otaki,OSM00732,1979
1769952.309,5474090.2415,13010291,KWWN000926,Wastewater,1.04,1.4,0.93,1.97,2.33,WWMH,,INUS,Waikanae,WSM01018,1979
1780930.365,5485550.2705,13010292,KWWN000322,Wastewater,8.56,8.93,1,9.55,9.93,WWMH,,INUS,Otaki,OSM00775,1978
1778730.716,5486199.7315,13010293,KWWN000034,Wastewater,1.93,2.3,0.7,2.63,3,WWMH,,INUS,Otaki,OSM00837,1979
1782792.197,5485955.9205,13010294,KWWN000772,Wastewater,29.98,30.36,2.08,32.06,32.44,WWMH,,INUS,Otaki,OSM00442,1978
1780292.15,5486478.7295,13010295,KWWN000138,Wastewater,3.54,3.91,2.03,5.57,5.94,WWMH,,INUS,Otaki,OSM00206,1977
1766480.278,5467328.3875,13010296,KWWN001040,Wastewater,4.22,4.57,1.21,5.43,5.78,WWMH,,INUS,Paraparaumu,PSM00052,1979
1766866.029,5468361.6635,13010297,KWWN001043,Wastewater,1.2,1.55,1.97,3.17,3.52,WWMH,,INUS,Paraparaumu,PSM00055,1979
1778728.828,5488241.1065,13010298,KWWN000473,Wastewater,3.56,3.93,2.54,6.1,6.47,WWMH,,INUS,Otaki,OSM00042,1978
1769766.499,5473303.2915,13010299,KWWN000892,Wastewater,3.19,3.55,1.64,4.83,5.19,WWMH,,INUS,Waikanae,WSM00914,1976
1779077.402,5487739.0985,13010300,KWWN000211,Wastewater,11.71,12.08,1,12.71,13.08,WWMH,,INUS,Otaki,OSM00137,1978
1781165.909,5486675.3315,13010301,KWWN000414,Wastewater,,,1.5,,,WWMH,,INUS,Otaki,OSM00645,1977
1783068.819,5485300.6525,13010302,KWWN000670,Wastewater,33.34,33.72,2,35.34,35.72,WWMH,,INUS,Otaki,OSM00499,1978
1781016.698,5484770.1275,13010303,KWWN000087,Wastewater,9.02,9.39,3.1,12.12,12.49,WWMH,,INUS,Otaki,OSM00569,1978
1775143.111,5473538.1605,13010304,KWWN000979,Wastewater,71.15,71.5,1.42,72.57,72.92,WWMH,,INUS,Waikanae,WSM00060,1978
1780804.698,5487207.5965,13010305,KWWN000642,Wastewater,4.56,4.93,0.87,5.43,5.8,WWMH,,INUS,Otaki,OSM00796,1977
1781240.26,5486310.7215,13010306,KWWN000410,Wastewater,5.97,6.34,1.63,7.6,7.97,WWMH,,INUS,Otaki,OSM00617,1977
1775066.874,5473666.4575,13010307,KWWN000545,Wastewater,57.21,57.56,0.78,57.99,58.34,WWMH,,INUS,Waikanae,WSM00056,1978
1778917.097,5487206.4215,13010308,KWWN000464,Wastewater,2.13,2.5,2.42,4.55,4.92,WWMH,,INUS,Otaki,OSM00696,1978
1779284.127,5488075.7775,13010309,KWWN000608,Wastewater,4.09,4.46,2.26,6.35,6.72,WWMH,,INUS,Otaki,OSM00666,1978
1779222.323,5488070.3345,13010310,KWWN000579,Wastewater,6.62,6.99,0.93,7.55,7.92,WWMH,,INUS,Otaki,OSM00112,1978
1780721.319,5485555.8125,13010311,KWWN000244,Wastewater,6.99,7.37,2.17,9.16,9.54,WWMH,,INUS,Otaki,OSM00583,1978
1778381.332,5486243.6555,13010312,KWWN000024,Wastewater,0.51,0.88,1.05,1.56,1.93,WWMH,,INUS,Otaki,OSM00167,1978
1778893.468,5487458.2865,13010313,KWWN000192,Wastewater,6.61,6.98,0.92,7.53,7.9,WWMH,,INUS,Otaki,OSM00095,1978
1783003.257,5485551.5935,13010314,KWWN000807,Wastewater,,,,,,WWMH,,INUS,Otaki,OSM00485,1979
1769908.738,5474011.4655,13010315,KWWN000863,Wastewater,0.76,1.12,1.49,2.25,2.61,WWMH,,INUS,Waikanae,WSM00882,1979
1779060.704,5488343.0765,13010316,KWWN000547,Wastewater,2.61,2.98,2.09,4.7,5.07,WWMH,,INUS,Otaki,OSM00010,1978
1775047.003,5473757.8335,13010317,KWWN000975,Wastewater,55.79,56.14,1.19,56.98,57.33,WWMH,,INUS,Waikanae,WSM00043,1978
1778554.263,5487553.6825,13010318,KWWN000453,Wastewater,0.59,0.96,1.47,2.06,2.43,WWMH,,INUS,Otaki,OSM00087,1979
1782240.833,5484910.4065,13010319,KWWN000510,Wastewater,14.07,14.44,2.12,16.19,16.56,WWMH,,INUS,Otaki,OSM00734,1978
1769386.034,5473589.2795,13010320,KWWN000832,Wastewater,1.22,1.57,1.17,2.39,2.74,WWMH,,INUS,Waikanae,WSM00849,1975
1779296.501,5488099.1285,13010321,KWWN000632,Wastewater,3.59,3.96,2.8,6.39,6.76,WWMH,,INUS,Otaki,OSM00117,1978
1779349.195,5488376.3295,13010322,KWWN000638,Wastewater,2.64,3.01,2.26,4.9,5.27,WWMH,,INUS,Otaki,OSM00674,1978
1782746.104,5485997.1145,13010323,KWWN000766,Wastewater,29.79,30.17,1.35,31.14,31.52,WWMH,,INUS,Otaki,OSM00436,1978
1775010.509,5473894.7255,13010324,KWWN000957,Wastewater,37.72,38.08,1.96,39.68,40.04,WWMH,,INUS,Waikanae,WSM00026,1971
1775106.445,5473514.4375,13010325,KWWN000984,Wastewater,70.41,70.76,1.63,72.03,72.39,WWMH,,INUS,Waikanae,WSM00066,1978
1780447.467,5486235.0355,13010326,KWWN000150,Wastewater,5.1,5.48,2.02,7.12,7.49,WWMH,,INUS,Otaki,OSM00272,1977
1781706.557,5485199.2365,13010327,KWWN000655,Wastewater,11.33,11.71,2.03,13.36,13.74,WWMH,,INUS,Otaki,OSM00383,1978
1782788.551,5485121.5785,13010328,KWWN000526,Wastewater,13.54,13.92,2.2,15.74,16.12,WWMH,,INUS,Otaki,OSM00472,1978
1778920.41,5488150.7235,13010329,KWWN000614,Wastewater,1.34,1.71,1.39,2.73,3.1,WWMH,,INUS,Otaki,OSM00672,1978
1780980.607,5485509.8575,13010330,KWWN000279,Wastewater,9.56,9.93,1.4,10.96,11.33,WWMH,,INUS,Otaki,OSM00338,1978
1770013.773,5473415.5755,13010331,KWWN000905,Wastewater,7.4,7.76,1.51,8.91,9.27,WWMH,,INUS,Waikanae,WSM00929,1979
1782533.224,5485307.4865,13010332,KWWN000520,Wastewater,13.05,13.43,1.5,14.55,14.93,WWMH,,INUS,Otaki,OSM00466,1978
1780351.062,5485523.0335,13010333,KWWN000239,Wastewater,4.26,4.63,3.45,7.71,8.08,WWMH,,INUS,Otaki,OSM00327,1978
1769990.854,5473318.1485,13010334,KWWN000894,Wastewater,17.22,17.58,2.12,19.34,19.7,WWMH,,INUS,Waikanae,WSM00918,1975
1782233.968,5484910.6335,13010335,KWWN000509,Wastewater,14.04,14.42,1.83,15.87,16.25,WWMH,,INUS,Otaki,OSM00733,1979
1780712.484,5486672.1585,13010336,KWWN000341,Wastewater,5.79,6.16,0.98,6.77,7.14,WWMH,,INUS,Otaki,OSM00221,1977
1782933.209,5485459.1855,13010337,KWWN000805,Wastewater,32.02,32.4,1.8,33.82,34.2,WWMH,,INUS,Otaki,OSM00483,1979
1778830.353,5486209.2425,13010338,KWWN000036,Wastewater,2.26,2.63,0.98,3.24,3.61,WWMH,,INUS,Otaki,OSM00176,1978
1781030.365,5486369.0255,13010339,KWWN000407,Wastewater,4.72,5.09,2.45,7.17,7.54,WWMH,,INUS,Otaki,OSM00351,1977
1780910.898,5485815.2225,13010340,KWWN000313,Wastewater,7.83,8.2,1.05,8.88,9.25,WWMH,,INUS,Otaki,OSM00596,1978
1780466.598,5486061.5655,13010341,KWWN000154,Wastewater,5.15,5.52,2.46,7.61,7.98,WWMH,,INUS,Otaki,OSM00276,1977
1769767.042,5473094.1295,13010342,KWWN000873,Wastewater,3.64,4,1.63,5.27,5.63,WWMH,,INUS,Waikanae,WSM00894,1985
1781443.876,5485280.0315,13010343,KWWN000659,Wastewater,10.53,10.91,1.4,11.93,12.31,WWMH,,INUS,Otaki,OSM00398,1978
1780362.997,5486611.4795,13010344,KWWN000387,Wastewater,3.37,3.74,1.61,4.98,5.35,WWMH,,INUS,Otaki,OSM00752,1977
1783361.036,5485794.0205,13010345,KWWN000824,Wastewater,42.8,43.17,1.36,44.16,44.53,WWMH,,INUS,Otaki,OSM00729,1979
1769531.459,5473271.8685,13010346,KWWN000918,Wastewater,5.28,5.64,0.97,6.25,6.61,WWMH,,INUS,Waikanae,WSM00942,1987
1769808.737,5473826.5795,13010347,KWWN000854,Wastewater,1.17,1.52,0.8,1.97,2.33,WWMH,,INUS,Waikanae,WSM00872,1975
1780684.324,5486791.5235,13010348,KWWN000347,Wastewater,3.86,4.23,2.8,6.66,7.03,WWMH,,INUS,Otaki,OSM00232,1977
1780684.858,5487149.8525,13010349,KWWN000644,Wastewater,3.25,3.62,2.4,5.65,6.02,WWMH,,INUS,Otaki,OSM00798,1977
1780476.559,5486054.6455,13010350,KWWN000153,Wastewater,5.73,6.1,1.85,7.58,7.95,WWMH,,INUS,Otaki,OSM00275,1977
1782975.08,5485797.8855,13010351,KWWN000820,Wastewater,33.53,33.91,2.88,36.41,36.79,WWMH,,INUS,Otaki,OSM00522,1978
1778879.6,5488252.3945,13010352,KWWN000564,Wastewater,-0.15,0.23,2.76,2.61,2.99,WWMH,,INUS,Otaki,OSM00044,1978
1781191.275,5486193.8525,13010353,KWWN000319,Wastewater,6.74,7.11,1.69,8.43,8.8,WWMH,,INUS,Otaki,OSM00605,1977
1778869.035,5487412.6935,13010354,KWWN000194,Wastewater,7.44,7.81,0.9,8.34,8.71,WWMH,,INUS,Otaki,OSM00097,1978
1780621.245,5486430.8945,13010355,KWWN000389,Wastewater,5.86,6.23,1.19,7.04,7.42,WWMH,,INUS,Otaki,OSM00754,1977
1778710.16,5487660.7465,13010356,KWWN000184,Wastewater,1.67,2.05,0.96,2.63,3,WWMH,,INUS,Otaki,OSM00742,1978
1780941.106,5485532.9095,13010357,KWWN000323,Wastewater,8.84,9.21,1.2,10.04,10.41,WWMH,,INUS,Otaki,OSM00776,1978
1780643.005,5485686.0845,13010358,KWWN000236,Wastewater,5.53,5.9,3.55,9.08,9.45,WWMH,,INUS,Otaki,OSM00324,1978
1779445.892,5488430.0035,13010359,KWWN000626,Wastewater,2.46,2.83,1.07,3.53,3.9,WWMH,,INUS,Otaki,OSM00020,1979
1779349.885,5488344.1965,13010360,KWWN000629,Wastewater,2.17,2.54,2.92,5.09,5.46,WWMH,,INUS,Otaki,OSM00032,1978
1780777.771,5486749.5195,13010361,KWWN000345,Wastewater,3.26,3.63,3.71,6.97,7.34,WWMH,,INUS,Otaki,OSM00226,1977
1778923.593,5488440.8525,13010362,KWWN000599,Wastewater,0.51,0.88,2.01,2.52,2.89,WWMH,,INUS,Otaki,OSM00656,1978
1780707.383,5485760.6795,13010363,KWWN000230,Wastewater,6.05,6.42,2.75,8.8,9.17,WWMH,,INUS,Otaki,OSM00311,1977
1781414.046,5485763.8045,13010364,KWWN000694,Wastewater,8.37,8.75,2.18,10.55,10.93,WWMH,,INUS,Otaki,OSM00408,1978
1778935.471,5486268.5365,13010365,KWWN000022,Wastewater,2.53,2.9,1.1,3.63,4,WWMH,,INUS,Otaki,OSM00179,1977
1783045.892,5485093.6205,13010366,KWWN000681,Wastewater,19.58,19.96,1.63,21.22,21.59,WWMH,,INUS,Otaki,OSM00557,1978
1780987.337,5486769.0515,13010367,KWWN000396,Wastewater,4.53,4.9,2.65,7.18,7.55,WWMH,,INUS,Otaki,OSM00227,1977
1778947.855,5488712.8635,13010368,KWWN000483,Wastewater,4.44,4.81,1,5.44,5.81,WWMH,,INUS,Otaki,OSM00002,1978
1782932.311,5485313.9415,13010369,KWWN000674,Wastewater,31.89,32.27,1.45,33.34,33.72,WWMH,,INUS,Otaki,OSM00527,1979
1781032.904,5486393.3645,13010370,KWWN000188,Wastewater,4.83,5.21,1.7,6.53,6.91,WWMH,,INUS,Otaki,OSM00065,1978
1778556.184,5487705.1935,13010371,KWWN000438,Wastewater,1.89,2.26,1.38,3.27,3.64,WWMH,,INUS,Otaki,OSM00070,1978
1781236.062,5485240.5545,13010372,KWWN000073,Wastewater,8.71,9.08,2.05,10.76,11.13,WWMH,,INUS,Otaki,OSM00392,1977
1775075.745,5473494.8765,13010373,KWWN000986,Wastewater,70.39,70.74,1.58,71.97,72.32,WWMH,,INUS,Waikanae,WSM00068,1978
1778943.211,5487621.6595,13010374,KWWN000217,Wastewater,2.11,2.48,1.8,3.91,4.28,WWMH,,INUS,Otaki,OSM00184,1978
1778226.324,5486388.2455,13010375,KWWN000010,Wastewater,0.09,0.46,1.26,1.35,1.72,WWMH,,INUS,Otaki,OSM00153,1978
1781796.16,5486135.3605,13010376,KWWN000709,Wastewater,13.49,13.87,2.38,15.87,16.25,WWMH,,INUS,Otaki,OSM00609,1978
1769659.239,5473275.2285,13010377,KWWN000887,Wastewater,5.18,5.54,0.85,6.03,6.38,WWMH,,INUS,Waikanae,WSM00909,1985
1778829.225,5488356.2805,13010378,KWWN000558,Wastewater,1.11,1.48,1.44,2.55,2.92,WWMH,,INUS,Otaki,OSM00030,1979
1780666.252,5486761.9105,13010379,KWWN000381,Wastewater,3.62,3.99,1.55,5.17,5.54,WWMH,,INUS,Otaki,OSM00650,1977
1780400.092,5485972.9285,13010380,KWWN000158,Wastewater,4.59,4.96,3,7.59,7.96,WWMH,,INUS,Otaki,OSM00280,1977
1780883.606,5485876.5985,13010381,KWWN000271,Wastewater,8.56,8.93,0.9,9.46,9.83,WWMH,,INUS,Otaki,OSM00304,1977
1779469.355,5488483.7085,13010382,KWWN000639,Wastewater,2.74,3.11,1.19,3.93,4.3,WWMH,,INUS,Otaki,OSM00811,1979
1783029.319,5485552.0225,13010383,KWWN000817,Wastewater,34.65,35.03,1.65,36.3,36.68,WWMH,,INUS,Otaki,OSM00511,1979
1780765.223,5485570.4145,13010384,KWWN000242,Wastewater,7.45,7.82,1.85,9.3,9.67,WWMH,,INUS,Otaki,OSM00581,1979
1781664.667,5485640.9315,13010385,KWWN000721,Wastewater,9.07,9.45,2.55,11.62,12,WWMH,,PRV,Otaki,OSM00825,1979
1778983.614,5487698.3645,13010386,KWWN000469,Wastewater,2.55,2.92,1.77,4.32,4.69,WWMH,,INUS,Otaki,OSM00717,1978
1766640.717,5468224.3175,13010387,KWWN001046,Wastewater,12.37,12.72,0.51,12.88,13.23,WWMH,,INUS,Paraparaumu,PSM00060,1978
1778377.184,5486481.9035,13010388,KWWN000054,Wastewater,-0.19,0.18,1.74,1.55,1.92,WWMH,,INUS,Otaki,OSM00707,1977
1781950.919,5485354.7355,13010389,KWWN000516,Wastewater,11.79,12.17,1.33,13.12,13.5,WWMH,,INUS,Otaki,OSM00809,1979
1781708.257,5486140.5555,13010390,KWWN000711,Wastewater,11.64,12.02,3.17,14.8,15.18,WWMH,,INUS,Otaki,OSM00611,1978
1775167.12,5473739.3005,13010391,KWWN000535,Wastewater,67.22,67.57,1.68,69.08,69.43,WWMH,,INUS,Waikanae,WSM00046,1978
1780644.906,5486419.7635,13010392,KWWN000388,Wastewater,6.03,6.4,1.1,7.13,7.5,WWMH,,INUS,Otaki,OSM00753,1979
1778783.189,5486103.7535,13010393,KWWN000023,Wastewater,0.95,1.32,2.25,3.2,3.57,WWMH,,INUS,Otaki,OSM00710,1978
1780482.833,5486449.5645,13010394,KWWN000367,Wastewater,3.59,3.96,2.66,6.25,6.63,WWMH,,INUS,Otaki,OSM00265,1977
1782431.394,5485626.7555,13010395,KWWN000796,Wastewater,13.93,14.31,1.27,15.2,15.58,WWMH,,INUS,Otaki,OSM00561,1978
1782038.748,5485438.9035,13010396,KWWN000752,Wastewater,11.91,12.29,1.18,13.09,13.47,WWMH,,INUS,Otaki,OSM00808,1978
1780720.122,5485745.0075,13010397,KWWN000232,Wastewater,5.78,6.15,3.15,8.93,9.3,WWMH,,INUS,Otaki,OSM00313,1977
1782977.512,5485412.4705,13010398,KWWN000647,Wastewater,33.15,33.53,1.98,35.13,35.51,WWMH,,INUS,Otaki,OSM00488,1979
1780484.466,5485403.3435,13010399,KWWN000060,Wastewater,6.44,6.81,1.96,8.4,8.78,WWMH,,INUS,Otaki,OSM00329,1978
1779070.919,5488059.4105,13010400,KWWN000584,Wastewater,1.67,2.05,0.85,2.52,2.9,WWMH,,INUS,Otaki,OSM00124,1978
1780384.167,5486419.8835,13010401,KWWN000393,Wastewater,4.69,5.06,1.35,6.04,6.41,WWMH,,INUS,Otaki,OSM00814,1979
1779300.09,5488190.7455,13010402,KWWN000634,Wastewater,3.32,3.69,1.16,4.48,4.85,WWMH,,INUS,Otaki,OSM00119,1978
1780861.228,5486079.0145,13010403,KWWN000317,Wastewater,7.39,7.76,0.77,8.16,8.53,WWMH,,INUS,Otaki,OSM00601,1977
1780193.857,5486019.6435,13010404,KWWN000106,Wastewater,3.31,3.68,2.35,5.66,6.03,WWMH,,INUS,Otaki,OSM00286,1978
1775096.239,5473744.9805,13010405,KWWN000972,Wastewater,61.28,61.63,2.51,63.79,64.14,WWMH,,INUS,Waikanae,WSM00040,1978
1783218.525,5485170.1575,13010406,KWWN000682,Wastewater,36.94,37.32,1.39,38.33,38.71,WWMH,,INUS,Otaki,OSM00566,1978
1781196.867,5485686.4795,13010407,KWWN000296,Wastewater,8.75,9.12,1.72,10.47,10.84,WWMH,,INUS,Otaki,OSM00371,1978
1781673.956,5485821.8175,13010408,KWWN000724,Wastewater,8.35,8.73,2.62,10.97,11.35,WWMH,,INUS,Otaki,OSM00828,1993
1769777.704,5474016.3205,13010409,KWWN000847,Wastewater,1.02,1.38,1.81,2.83,3.19,WWMH,,INUS,Waikanae,WSM00865,1973
1780487.014,5485696.9665,13010410,KWWN000237,Wastewater,6.56,6.93,1.05,7.61,7.98,WWMH,,INUS,Otaki,OSM00325,1978
1769404.51,5473668.7935,13010411,KWWN000833,Wastewater,1.84,2.2,2.45,4.29,4.65,WWMH,,INUS,Waikanae,WSM00850,1975
1779146.111,5488110.0385,13010412,KWWN000618,Wastewater,7.65,8.02,0.71,8.36,8.73,WWMH,,INUS,Otaki,OSM00737,1978
1781346.42,5485214.4695,13010413,KWWN000090,Wastewater,9.51,9.89,1.85,11.36,11.74,WWMH,,INUS,Otaki,OSM00572,1978
1781270.941,5485547.9795,13010414,KWWN000299,Wastewater,8.86,9.23,2.2,11.06,11.43,WWMH,,INUS,Otaki,OSM00374,1978
1780561.042,5485874.6995,13010415,KWWN000221,Wastewater,7.12,7.49,1.55,8.67,9.04,WWMH,,INUS,Otaki,OSM00298,1977
1781431.331,5485136.7895,13010416,KWWN000657,Wastewater,10.86,11.24,1.91,12.77,13.15,WWMH,,INUS,Otaki,OSM00396,1978
1783133.541,5485791.7895,13010417,KWWN000826,Wastewater,38.45,38.83,1.15,39.6,39.98,WWMH,,INUS,Otaki,OSM00731,1979
1780731.897,5486674.0735,13010418,KWWN000342,Wastewater,4.72,5.09,1.95,6.67,7.04,WWMH,,INUS,Otaki,OSM00222,1977
1781688.11,5485892.8905,13010419,KWWN000726,Wastewater,8.03,8.41,2.29,10.32,10.7,WWMH,,INUS,Otaki,OSM00830,1993
1780947.228,5486330.5045,13010420,KWWN000401,Wastewater,6.99,7.36,1.71,8.7,9.07,WWMH,,INUS,Otaki,OSM00248,1977
1774965.714,5473736.9745,13010421,KWWN000965,Wastewater,,,,,,WWMH,,INUS,Waikanae,WSM00034,1978
1780963.638,5485549.1915,13010422,KWWN000278,Wastewater,8.69,9.06,1.36,10.05,10.42,WWMH,,INUS,Otaki,OSM00337,1978
1778457.558,5487698.2935,13010423,KWWN000440,Wastewater,4.53,4.9,1.05,5.58,5.95,WWMH,,INUS,Otaki,OSM00072,2020
1769906.409,5473278.8845,13010424,KWWN000896,Wastewater,16.13,16.48,1.63,17.75,18.11,WWMH,,INUS,Waikanae,WSM00920,1974
1778056.486,5487050.5145,13010425,KWWN000001,Wastewater,1.84,2.21,2.91,4.75,5.12,WWMH,,INUS,Otaki,PSM00501,1977
1781448.433,5486052.7995,13010426,KWWN000686,Wastewater,6.43,6.81,2.71,9.14,9.52,WWMH,,INUS,Otaki,OSM00357,1978
