OBJECTID,us_node_id,ds_node_id,asset_id,system_type,pipe_type,pipe_material,pipe_class,width,length,location,status,kcdc_histo_id,year_installed,GlobalID,SHAPE_Length
13254061,KWWN000573,KWWN000471,KWWP000142,Wastewater,WWMN,AC,,150,107.16412816,Otaki,INUS,OSG00156,1980,{41CBA788-1FCD-4244-B3A6-D6FF5873D242},107.163904613278
13254062,KWWN000016,KWWN000013,KWWP006026,Wastewater,WWMN,AC,,150,65.45034657,Otaki,INUS,OSG00529,1980,{420257CC-72D9-42F7-9658-5BB52316F9EB},65.4495410680853
13254063,KWWN000860,KWWN000861,KWWP002917,Wastewater,WWMN,AC,,150,65.19776756,Waikanae,INUS,WSG00077,1974,{42072DCB-9125-47BF-B25A-087D632255A3},65.1976909099407
13254064,KWWN000874,KWWN007103,KWWP005355,Wastewater,WWMN,AC,,150,60.34990832,Waikanae,INUS,WSG00085,1986,{42A21155-356A-48C5-A0AA-B64C5C093BFC},60.3502796173589
13254065,KWWN000813,KWWN000814,KWWP000436,Wastewater,WWMN,AC,,150,34.11312434,Otaki,INUS,OSG00499,1980,{42FC7CC7-8CCD-4312-AF1F-043A45EC4EC3},34.1129606165663
13254066,KWWN000588,KWWN000620,KWWP000198,Wastewater,WWMN,AC,,150,35.15685029,Otaki,INUS,OSG00213,1980,{43BD1175-6A45-4386-891C-53BC0D67915A},35.1570405608883
13254067,KWWN000461,KWWN000201,KWWP000111,Wastewater,WWMN,AC,,150,90.49881024,Otaki,INUS,OSG00124,1980,{44107C19-016D-4B19-A80E-80D0A9562B66},90.4986284153305
13254068,KWWN000328,KWWN000361,KWWP004448,Wastewater,WWMN,AC,,150,38.71477641,Otaki,INUS,OSG00844,1980,{4413B193-107F-4A0B-A137-85E67062C40D},38.7149207414373
13254069,KWWN000420,KWWN000421,KWWP000024,Wastewater,WWMN,AC,,150,82.35995293,Otaki,INUS,OSG00029,1980,{44331362-1137-4AA5-BEE1-D968991BF88D},82.3605621947592
13254070,KWWN000101,KWWN006841,KWWP004273,Wastewater,WWMN,AC,,375,6.58285358,Otaki,INUS,OSG00635,1980,{443F1539-6972-4941-BC10-9205B31D722B},6.58351200968119
13254071,KWWN000356,KWWN000384,KWWP004451,Wastewater,WWMN,AC,,225,20.4739241,Otaki,INUS,OSG00847,1980,{445F1006-7BA1-4EFB-B269-B404EF8B9450},20.4737477024857
13254072,KWWN000485,KWWN000482,KWWP000601,Wastewater,WWMN,AC,,150,63.02046085,Otaki,INUS,OSG00243,1980,{446E7515-2C36-419E-8538-CCE337B75F93},63.0208254866271
13254073,KWWN000305,KWWN000304,KWWP006075,Wastewater,WWMN,PVC,,150,97.133145,Otaki,INUS,OSG00816,1980,{45AF6591-5A5B-452B-B8B0-5BAA61ABB07C},97.1331772611437
13254074,KWWN000546,KWWN001076,KWWP004018,Wastewater,WWMN,AC,,150,33.03824468,Waikanae,INUS,WSG01222,1979,{45C5163C-F273-4360-B7EB-AD74D78772AD},33.0379316842399
13254075,KWWN000947,KWWN000948,KWWP003852,Wastewater,WWMN,AC,,150,20.48870419,Waikanae,INUS,WSG01188,1979,{45F979D0-DF43-4B76-A367-41A86D6AD837},20.4880230865201
13254076,KWWN000706,KWWN006968,KWWP000301,Wastewater,WWMN,AC,,150,3.96262681,Otaki,INUS,OSG00389,1980,{4614F0F1-3148-46C1-A978-506B92F11880},3.96223333465956
13254077,KWWN000901,KWWN000903,KWWP002933,Wastewater,WWMN,AC,,150,38.5703778,Waikanae,INUS,WSG00094,1980,{4624A432-C1EB-49D6-A501-F48AFCE1C1A5},38.5700609406671
13254078,KWWA000010,KWWA000009,KWWP007445,Wastewater,WWOT,UNK,,,3.61962113,Paraparaumu,INUS,,1999,{46295875-29B4-4FA1-8E0E-3EDC32C25595},3.6191707619425
13254079,KWWN000962,KWWN000963,KWWP003845,Wastewater,WWMN,AC,,150,52.41210252,Waikanae,INUS,WSG01181,1979,{4632085C-03C2-40ED-A859-E8989264ABFA},52.4112426490983
13254080,KWWN000024,KWWN000025,KWWP004192,Wastewater,WWMN,AC,,150,50.55011268,Otaki,INUS,OSG00548,1980,{463AD504-F427-4C39-A8A4-0C3760D22573},50.5502589504805
13254081,KWWN000075,KWWN000074,KWWP004259,Wastewater,WWMN,AC,,150,35.18878336,Otaki,INUS,OSG00621,1980,{46483FF9-6510-4209-A254-6EBAC40DE3C9},35.1885007490317
13254082,KWWN000800,KWWN000821,KWWP000438,Wastewater,WWMN,AC,,150,118.16887383,Otaki,ABAN,OSG00501,1980,{4674A51A-F766-4845-94C6-682FA2EC0F55},118.168577388446
13254083,KWWN000323,KWWN000322,KWWP006068,Wastewater,WWMN,AC,,150,20.41517443,Otaki,INUS,OSG00809,1980,{46C833A9-6D96-47A6-B47F-67AB40FC3ABD},20.415028826169
13254084,KWWN000211,KWWN000210,KWWP000125,Wastewater,WWMN,EW,,100,63.8673049,Otaki,INUS,OSG00139,1980,{4709D695-95A3-4DE0-8C5A-AF67B7BC4C9C},63.8669446028596
13254085,KWWN000657,KWWN009786,KWWP000625,Wastewater,WWMN,AC,,150,42.98216808,Otaki,INUS,OSG00292,1980,{471F5160-74AB-49D9-8FFE-54AF7039FE00},42.9820406335442
13254086,KWWN000481,KWWN000476,KWWP000153,Wastewater,WWMN,AC,,100,38.08782895,Otaki,INUS,OSG00167,1980,{47399020-493E-4A83-ABB1-96CB91E51D2D},38.0877618263877
13254087,KWWN000507,KWWN000513,KWWP000229,Wastewater,WWMN,AC,,150,34.57170717,Otaki,INUS,OSG00313,1980,{4797722E-6A3C-4B21-A506-F98AF9F68555},34.5712692855022
