Geo Point;Geo Shape;GID;DIAMETRE;MATERIAU;DATEPOSE;RADIER;ZSURF;EXPLOIT;NUMERO
47.4603154732, -0.391620552;"{""coordinates"": [-0.391620552, 47.4603154732], ""type"": ""Point""}";64470;1000;BETON;2020-12-01;18.96;22.53;NON PRIS GESTION;1636406
47.4599461988, -0.3923514162;"{""coordinates"": [-0.3923514162, 47.4599461988], ""type"": ""Point""}";64472;1000;BETON;2020-12-01;18.52;20.87;NON PRIS GESTION;1636410
47.4507681484, -0.4199988615;"{""coordinates"": [-0.4199988615, 47.4507681484], ""type"": ""Point""}";47579;1000;BETON;1950-01-01;22.29;24.13;ANGERS LOIRE METROPOLE;830977
47.4620063912, -0.390845175;"{""coordinates"": [-0.390845175, 47.4620063912], ""type"": ""Point""}";64489;1000;BETON;2020-12-01;0;20.52;NON PRIS GESTION;1636496
47.4615106389, -0.3891720722;"{""coordinates"": [-0.3891720722, 47.4615106389], ""type"": ""Point""}";64497;1000;BETON;2020-12-01;0;21.51;NON PRIS GESTION;1636513
47.4728059858, -0.5301876784;"{""coordinates"": [-0.5301876784, 47.4728059858], ""type"": ""Point""}";65886;1000;BETON;2021-09-01;29.09;30.87;ANGERS LOIRE METROPOLE;1646637
47.4719830658, -0.5306513869;"{""coordinates"": [-0.5306513869, 47.4719830658], ""type"": ""Point""}";65891;1000;BETON;2020-10-01;32.33;34.1;ANGERS LOIRE METROPOLE;1646652
47.4717162979, -0.5308155734;"{""coordinates"": [-0.5308155734, 47.4717162979], ""type"": ""Point""}";65893;1000;BETON;2020-10-01;33.53;35.31;ANGERS LOIRE METROPOLE;1646657
47.471439411, -0.5309720469;"{""coordinates"": [-0.5309720469, 47.471439411], ""type"": ""Point""}";65894;1000;BETON;2020-10-01;34.74;36.58;ANGERS LOIRE METROPOLE;1646660
47.4711599754, -0.53111175;"{""coordinates"": [-0.53111175, 47.4711599754], ""type"": ""Point""}";65895;1000;BETON;2020-10-01;35.39;37.73;ANGERS LOIRE METROPOLE;1646662
47.4710019285, -0.5311714845;"{""coordinates"": [-0.5311714845, 47.4710019285], ""type"": ""Point""}";65898;1000;BETON;2020-10-01;36.65;38.23;ANGERS LOIRE METROPOLE;1646672
47.4733650294, -0.3609107088;"{""coordinates"": [-0.3609107088, 47.4733650294], ""type"": ""Point""}";48297;;;1950-01-01;19;21.29;ANGERS LOIRE METROPOLE;831695
47.4736265565, -0.3416748453;"{""coordinates"": [-0.3416748453, 47.4736265565], ""type"": ""Point""}";48304;;;1950-01-01;33;34.95;ANGERS LOIRE METROPOLE;831702
47.4717216332, -0.3469549078;"{""coordinates"": [-0.3469549078, 47.4717216332], ""type"": ""Point""}";48317;;;1950-01-01;28;30.01;ANGERS LOIRE METROPOLE;831715
47.4814310552, -0.3386609454;"{""coordinates"": [-0.3386609454, 47.4814310552], ""type"": ""Point""}";48324;;;1950-01-01;36;38.15;ANGERS LOIRE METROPOLE;831722
47.47108953, -0.3424511102;"{""coordinates"": [-0.3424511102, 47.47108953], ""type"": ""Point""}";48325;;;1950-01-01;22;24.48;ANGERS LOIRE METROPOLE;831723
47.4735087043, -0.3473788368;"{""coordinates"": [-0.3473788368, 47.4735087043], ""type"": ""Point""}";48327;;;1950-01-01;37;39.34;ANGERS LOIRE METROPOLE;831725
47.4736639592, -0.3578492215;"{""coordinates"": [-0.3578492215, 47.4736639592], ""type"": ""Point""}";48330;;;1950-01-01;21;22.76;ANGERS LOIRE METROPOLE;831728
47.4695392745, -0.5316408038;"{""coordinates"": [-0.5316408038, 47.4695392745], ""type"": ""Point""}";65906;1000;BETON;2020-10-01;43.63;45.65;ANGERS LOIRE METROPOLE;1646686
47.4841554647, -0.3597293265;"{""coordinates"": [-0.3597293265, 47.4841554647], ""type"": ""Point""}";48339;;;1950-01-01;33;36.33;ANGERS LOIRE METROPOLE;831737
47.4707971801, -0.3477473435;"{""coordinates"": [-0.3477473435, 47.4707971801], ""type"": ""Point""}";48340;;;1950-01-01;24;25.73;ANGERS LOIRE METROPOLE;831738
47.4768831425, -0.5283360447;"{""coordinates"": [-0.5283360447, 47.4768831425], ""type"": ""Point""}";65182;1000;BETON;;42.62;44.86;ANGERS LOIRE METROPOLE;1640279
47.4469522694, -0.4166156353;"{""coordinates"": [-0.4166156353, 47.4469522694], ""type"": ""Point""}";48346;1000;BETON;1950-01-01;24.29;25.45;ANGERS LOIRE METROPOLE;831744
47.4468139373, -0.4159873085;"{""coordinates"": [-0.4159873085, 47.4468139373], ""type"": ""Point""}";48349;1000;BETON;1950-01-01;24.46;25.48;ANGERS LOIRE METROPOLE;831747
47.447983449, -0.4208646355;"{""coordinates"": [-0.4208646355, 47.447983449], ""type"": ""Point""}";48353;1000;BETON;1950-01-01;23.61;26.18;ANGERS LOIRE METROPOLE;831751
47.4471013079, -0.4172410709;"{""coordinates"": [-0.4172410709, 47.4471013079], ""type"": ""Point""}";48354;1000;BETON;1950-01-01;24.13;25.35;ANGERS LOIRE METROPOLE;831752
47.4772502032, -0.5283017442;"{""coordinates"": [-0.5283017442, 47.4772502032], ""type"": ""Point""}";65189;1000;BETON;2021-02-01;42.85;45.12;ANGERS LOIRE METROPOLE;1640294
47.4918351877, -0.5875651311;"{""coordinates"": [-0.5875651311, 47.4918351877], ""type"": ""Point""}";71281;1000;BETON;;0;0;;1894155
47.492890262, -0.586206705;"{""coordinates"": [-0.586206705, 47.492890262], ""type"": ""Point""}";71285;1000;BETON;2023-10-01;43.1;45.53;ANGERS LOIRE METROPOLE;1894162
47.4926319138, -0.5867350012;"{""coordinates"": [-0.5867350012, 47.4926319138], ""type"": ""Point""}";71283;1000;BETON;2023-10-01;41.25;43.91;ANGERS LOIRE METROPOLE;1894159
47.3639767266, -0.5216467562;"{""coordinates"": [-0.5216467562, 47.3639767266], ""type"": ""Point""}";72466;600;PEHD;2024-06-01;44.71;46.07;ANGERS LOIRE METROPOLE;1912440
47.4922929614, -0.5863532563;"{""coordinates"": [-0.5863532563, 47.4922929614], ""type"": ""Point""}";71289;1000;BETON;1950-01-01;42.6;44.01;ANGERS LOIRE METROPOLE;1894175
47.491769812, -0.587507305;"{""coordinates"": [-0.587507305, 47.491769812], ""type"": ""Point""}";71290;1000;BETON;2023-10-01;39.26;41.54;ANGERS LOIRE METROPOLE;1894179
47.4914223208, -0.5880846886;"{""coordinates"": [-0.5880846886, 47.4914223208], ""type"": ""Point""}";71291;1000;BETON;2023-10-01;38.66;40.72;ANGERS LOIRE METROPOLE;1894181
47.4911841126, -0.5885788531;"{""coordinates"": [-0.5885788531, 47.4911841126], ""type"": ""Point""}";71294;1000;BETON;2023-10-01;37.48;39.72;ANGERS LOIRE METROPOLE;1894188
47.4912461714, -0.5887926862;"{""coordinates"": [-0.5887926862, 47.4912461714], ""type"": ""Point""}";71295;1000;BETON;2023-10-01;37.46;38.65;ANGERS LOIRE METROPOLE;1894190
47.49101813, -0.5892261578;"{""coordinates"": [-0.5892261578, 47.49101813], ""type"": ""Point""}";71296;1000;BETON;2023-10-01;36.98;38.52;ANGERS LOIRE METROPOLE;1894192
47.4524912699, -0.4834015298;"{""coordinates"": [-0.4834015298, 47.4524912699], ""type"": ""Point""}";67981;1000;BETON;1950-01-01;0;0;ANGERS LOIRE METROPOLE;1862811
47.4832912336, -0.5528258243;"{""coordinates"": [-0.5528258243, 47.4832912336], ""type"": ""Point""}";66722;315;PVC;2021-10-01;17.21;18.76;ANGERS LOIRE METROPOLE;1656292
47.4135231232, -0.3237300502;"{""coordinates"": [-0.3237300502, 47.4135231232], ""type"": ""Point""}";47966;1000;BETON;2016-06-01;17.51;20.95;ANGERS LOIRE METROPOLE;831364
47.4849193653, -0.3378667496;"{""coordinates"": [-0.3378667496, 47.4849193653], ""type"": ""Point""}";47990;;;1950-01-01;43;45.15;ANGERS LOIRE METROPOLE;831388
47.4707066601, -0.5529705878;"{""coordinates"": [-0.5529705878, 47.4707066601], ""type"": ""Point""}";48481;600;PEHD;2017-06-01;34.84;37.08;ANGERS LOIRE METROPOLE;832560
47.488587061, -0.5968615836;"{""coordinates"": [-0.5968615836, 47.488587061], ""type"": ""Point""}";68104;1000;BETON;;0;0;;1863708
47.4723323875, -0.345980011;"{""coordinates"": [-0.345980011, 47.4723323875], ""type"": ""Point""}";47998;;;1950-01-01;32;33.88;ANGERS LOIRE METROPOLE;831396
47.4707786747, -0.3461525534;"{""coordinates"": [-0.3461525534, 47.4707786747], ""type"": ""Point""}";48002;;;1950-01-01;23;25.25;ANGERS LOIRE METROPOLE;831400
47.478634457, -0.3399338722;"{""coordinates"": [-0.3399338722, 47.478634457], ""type"": ""Point""}";48041;;;1950-01-01;32;35.17;ANGERS LOIRE METROPOLE;831439
47.4887060915, -0.5941863501;"{""coordinates"": [-0.5941863501, 47.4887060915], ""type"": ""Point""}";68053;1000;BETON;2022-03-01;35.23;39.68;ANGERS LOIRE METROPOLE;1863359
47.469578169, -0.507610062;"{""coordinates"": [-0.507610062, 47.469578169], ""type"": ""Point""}";67061;1000;BETON;1950-01-01;43.55;45.18;NON PRIS GESTION;1770299
47.4733618244, -0.3602412582;"{""coordinates"": [-0.3602412582, 47.4733618244], ""type"": ""Point""}";48055;;;1950-01-01;19;21.35;ANGERS LOIRE METROPOLE;831453
47.4721486034, -0.3403838417;"{""coordinates"": [-0.3403838417, 47.4721486034], ""type"": ""Point""}";48065;;;1950-01-01;24;25.93;ANGERS LOIRE METROPOLE;831463
47.4821555853, -0.338671461;"{""coordinates"": [-0.338671461, 47.4821555853], ""type"": ""Point""}";48071;;;1950-01-01;38;38.62;ANGERS LOIRE METROPOLE;831469
47.4698070049, -0.3494055646;"{""coordinates"": [-0.3494055646, 47.4698070049], ""type"": ""Point""}";48081;;;1950-01-01;21;22.72;ANGERS LOIRE METROPOLE;831479
47.4711376219, -0.353644105;"{""coordinates"": [-0.353644105, 47.4711376219], ""type"": ""Point""}";48084;;;1950-01-01;0;21;ANGERS LOIRE METROPOLE;831482
47.4691313196, -0.3506840543;"{""coordinates"": [-0.3506840543, 47.4691313196], ""type"": ""Point""}";48086;;;1950-01-01;19;21.41;ANGERS LOIRE METROPOLE;831484
47.4731780788, -0.3403442542;"{""coordinates"": [-0.3403442542, 47.4731780788], ""type"": ""Point""}";48089;;;1950-01-01;28;30.15;ANGERS LOIRE METROPOLE;831487
47.4746287217, -0.3404165514;"{""coordinates"": [-0.3404165514, 47.4746287217], ""type"": ""Point""}";48094;;;1950-01-01;0;0;ANGERS LOIRE METROPOLE;831492
47.4722320503, -0.3528036769;"{""coordinates"": [-0.3528036769, 47.4722320503], ""type"": ""Point""}";48103;;;1950-01-01;0;26.35;ANGERS LOIRE METROPOLE;831501
47.471860558, -0.354239764;"{""coordinates"": [-0.354239764, 47.471860558], ""type"": ""Point""}";48108;1000;BETON;1950-01-01;22;23.71;ANGERS LOIRE METROPOLE;831506
47.4716434676, -0.3477537089;"{""coordinates"": [-0.3477537089, 47.4716434676], ""type"": ""Point""}";48112;;;1950-01-01;27;30.68;ANGERS LOIRE METROPOLE;831510
47.4723303777, -0.3451264843;"{""coordinates"": [-0.3451264843, 47.4723303777], ""type"": ""Point""}";48118;;;1950-01-01;30;33.28;ANGERS LOIRE METROPOLE;831516
47.4793276677, -0.339894227;"{""coordinates"": [-0.339894227, 47.4793276677], ""type"": ""Point""}";48122;;;1950-01-01;34;35.9;ANGERS LOIRE METROPOLE;831520
47.473523626, -0.3618615512;"{""coordinates"": [-0.3618615512, 47.473523626], ""type"": ""Point""}";48125;;;1950-01-01;20;21.59;ANGERS LOIRE METROPOLE;831523
47.472576499, -0.3578760388;"{""coordinates"": [-0.3578760388, 47.472576499], ""type"": ""Point""}";48130;1000;BETON;1950-01-01;0;21.21;ANGERS LOIRE METROPOLE;831528
47.4719826922, -0.3435624376;"{""coordinates"": [-0.3435624376, 47.4719826922], ""type"": ""Point""}";48134;;;1950-01-01;28;30.48;ANGERS LOIRE METROPOLE;831532
47.4728664516, -0.3477412071;"{""coordinates"": [-0.3477412071, 47.4728664516], ""type"": ""Point""}";48135;;;1950-01-01;37;38.65;ANGERS LOIRE METROPOLE;831533
47.4687230844, -0.3452204992;"{""coordinates"": [-0.3452204992, 47.4687230844], ""type"": ""Point""}";48137;1000;BETON;1950-01-01;20;21.22;ANGERS LOIRE METROPOLE;831535
47.4699830692, -0.3498568322;"{""coordinates"": [-0.3498568322, 47.4699830692], ""type"": ""Point""}";48139;;;1950-01-01;22;23.35;ANGERS LOIRE METROPOLE;831537
47.4712761427, -0.3517787785;"{""coordinates"": [-0.3517787785, 47.4712761427], ""type"": ""Point""}";48147;;;1950-01-01;25;27.08;ANGERS LOIRE METROPOLE;831545
47.4708789016, -0.352049399;"{""coordinates"": [-0.352049399, 47.4708789016], ""type"": ""Point""}";48148;;;1950-01-01;22;25.08;ANGERS LOIRE METROPOLE;831546
47.4712860511, -0.341801572;"{""coordinates"": [-0.341801572, 47.4712860511], ""type"": ""Point""}";48159;;;1950-01-01;22;24.62;ANGERS LOIRE METROPOLE;831557
47.4692887743, -0.345884574;"{""coordinates"": [-0.345884574, 47.4692887743], ""type"": ""Point""}";48160;;;1950-01-01;20;21.63;ANGERS LOIRE METROPOLE;831558
47.4736243532, -0.3422144839;"{""coordinates"": [-0.3422144839, 47.4736243532], ""type"": ""Point""}";48165;;;1950-01-01;0;0;ANGERS LOIRE METROPOLE;831563
47.4695340847, -0.3462768551;"{""coordinates"": [-0.3462768551, 47.4695340847], ""type"": ""Point""}";48168;;;1950-01-01;20;21.79;ANGERS LOIRE METROPOLE;831566
47.4708176886, -0.3494523371;"{""coordinates"": [-0.3494523371, 47.4708176886], ""type"": ""Point""}";48170;;;1950-01-01;24;26.45;ANGERS LOIRE METROPOLE;831568
47.4707911021, -0.3472147785;"{""coordinates"": [-0.3472147785, 47.4707911021], ""type"": ""Point""}";48183;;;1950-01-01;23;25.54;ANGERS LOIRE METROPOLE;831581
47.5055761567, -0.5955351136;"{""coordinates"": [-0.5955351136, 47.5055761567], ""type"": ""Point""}";49581;1000;BETON;2017-10-01;44.21;46.38;ANGERS LOIRE METROPOLE;856499
47.4222066849, -0.4361051839;"{""coordinates"": [-0.4361051839, 47.4222066849], ""type"": ""Point""}";70778;1000;BETON;2023-09-01;17.73;19.39;ANGERS LOIRE METROPOLE;1889672
47.4749987288, -0.3540338511;"{""coordinates"": [-0.3540338511, 47.4749987288], ""type"": ""Point""}";48191;;;1950-01-01;25;26.3;ANGERS LOIRE METROPOLE;831589
47.4723606229, -0.353876063;"{""coordinates"": [-0.353876063, 47.4723606229], ""type"": ""Point""}";48199;;;1950-01-01;0;24.28;ANGERS LOIRE METROPOLE;831597
47.4733615934, -0.3597572343;"{""coordinates"": [-0.3597572343, 47.4733615934], ""type"": ""Point""}";48205;;;1950-01-01;20;21.44;ANGERS LOIRE METROPOLE;831603
47.4732659798, -0.3462916822;"{""coordinates"": [-0.3462916822, 47.4732659798], ""type"": ""Point""}";48208;;;1950-01-01;37;38.46;ANGERS LOIRE METROPOLE;831606
47.4735157989, -0.3449623028;"{""coordinates"": [-0.3449623028, 47.4735157989], ""type"": ""Point""}";48209;;;1950-01-01;38;39.23;ANGERS LOIRE METROPOLE;831607
47.4719893663, -0.3451473531;"{""coordinates"": [-0.3451473531, 47.4719893663], ""type"": ""Point""}";48210;;;1950-01-01;29;31.43;ANGERS LOIRE METROPOLE;831608
47.4721341133, -0.3510228391;"{""coordinates"": [-0.3510228391, 47.4721341133], ""type"": ""Point""}";48216;;;1950-01-01;31;32.86;ANGERS LOIRE METROPOLE;831614
47.4708239346, -0.3499818599;"{""coordinates"": [-0.3499818599, 47.4708239346], ""type"": ""Point""}";48217;;;1950-01-01;25;26.84;ANGERS LOIRE METROPOLE;831615
47.4727901044, -0.3546900841;"{""coordinates"": [-0.3546900841, 47.4727901044], ""type"": ""Point""}";48218;;;1950-01-01;0;22.47;ANGERS LOIRE METROPOLE;831616
47.4731449485, -0.3370809671;"{""coordinates"": [-0.3370809671, 47.4731449485], ""type"": ""Point""}";48223;;;1950-01-01;23;25.77;ANGERS LOIRE METROPOLE;831621
47.4722968152, -0.3533637342;"{""coordinates"": [-0.3533637342, 47.4722968152], ""type"": ""Point""}";48224;1000;BETON;1950-01-01;0;25.12;ANGERS LOIRE METROPOLE;831622
47.4836138829, -0.3586969539;"{""coordinates"": [-0.3586969539, 47.4836138829], ""type"": ""Point""}";48229;;;1950-01-01;33;36.5;ANGERS LOIRE METROPOLE;831627
47.4727403678, -0.3452635937;"{""coordinates"": [-0.3452635937, 47.4727403678], ""type"": ""Point""}";48231;;;1950-01-01;34;35.88;ANGERS LOIRE METROPOLE;831629
47.4719467394, -0.3461307107;"{""coordinates"": [-0.3461307107, 47.4719467394], ""type"": ""Point""}";48234;;;1950-01-01;30;31.2;ANGERS LOIRE METROPOLE;831632
47.4727508384, -0.3454708664;"{""coordinates"": [-0.3454708664, 47.4727508384], ""type"": ""Point""}";48235;;;1950-01-01;34;36.25;ANGERS LOIRE METROPOLE;831633
47.4724950375, -0.5452469096;"{""coordinates"": [-0.5452469096, 47.4724950375], ""type"": ""Point""}";49401;1000;BETON;2017-01-01;36.8;38.27;ANGERS LOIRE METROPOLE;853879
47.4705519658, -0.555608957;"{""coordinates"": [-0.555608957, 47.4705519658], ""type"": ""Point""}";71162;1000;BETON;2023-09-01;44.08;44.99;ANGERS LOIRE METROPOLE;1892789
47.4703646355, -0.5557536375;"{""coordinates"": [-0.5557536375, 47.4703646355], ""type"": ""Point""}";71160;1000;BETON;2023-09-01;43.99;45.71;ANGERS LOIRE METROPOLE;1892786
47.4599054977, -0.4786771645;"{""coordinates"": [-0.4786771645, 47.4599054977], ""type"": ""Point""}";72559;1000;BETON;2024-01-01;35.92;38.03;NON PRIS GESTION;1913774
47.4554564985, -0.4643234157;"{""coordinates"": [-0.4643234157, 47.4554564985], ""type"": ""Point""}";68161;1000;BETON;2017-01-01;0;28.53;NON PRIS GESTION;1864407
47.4539388526, -0.4635695657;"{""coordinates"": [-0.4635695657, 47.4539388526], ""type"": ""Point""}";68167;1000;BETON;2017-01-01;24.79;26.39;NON PRIS GESTION;1864418
47.4543769651, -0.463524866;"{""coordinates"": [-0.463524866, 47.4543769651], ""type"": ""Point""}";68169;1000;BETON;2017-01-01;25.26;26.87;NON PRIS GESTION;1864423
47.4539680506, -0.4625393674;"{""coordinates"": [-0.4625393674, 47.4539680506], ""type"": ""Point""}";68170;1000;BETON;2017-01-01;23.93;26;NON PRIS GESTION;1864424
47.4543750927, -0.4632151769;"{""coordinates"": [-0.4632151769, 47.4543750927], ""type"": ""Point""}";68174;1000;BETON;2017-01-01;0;0;NON PRIS GESTION;1864432
47.4551837953, -0.4638127252;"{""coordinates"": [-0.4638127252, 47.4551837953], ""type"": ""Point""}";68175;1000;BETON;2017-01-01;26.66;28.13;NON PRIS GESTION;1864434
47.4536642518, -0.4625127877;"{""coordinates"": [-0.4625127877, 47.4536642518], ""type"": ""Point""}";68177;1000;BETON;2017-01-01;23.63;25.99;NON PRIS GESTION;1864438
47.4536346226, -0.4631282549;"{""coordinates"": [-0.4631282549, 47.4536346226], ""type"": ""Point""}";68181;1000;BETON;2017-01-01;24.01;26.22;NON PRIS GESTION;1864447
47.4546702421, -0.462596705;"{""coordinates"": [-0.462596705, 47.4546702421], ""type"": ""Point""}";68184;1000;BETON;2017-01-01;24.99;27.23;NON PRIS GESTION;1864455
47.5279584659, -0.7459136296;"{""coordinates"": [-0.7459136296, 47.5279584659], ""type"": ""Point""}";69683;1000;BETON;2023-04-01;60.29;62.82;ANGERS LOIRE METROPOLE;1875093
47.4946058609, -0.5022638727;"{""coordinates"": [-0.5022638727, 47.4946058609], ""type"": ""Point""}";60201;1000;BETON;2018-11-01;42.11;44.54;NON PRIS GESTION;1350851
47.5566894556, -0.4324169055;"{""coordinates"": [-0.4324169055, 47.5566894556], ""type"": ""Point""}";49441;1000;BETON;2017-12-01;43.12;44.88;ANGERS LOIRE METROPOLE;854598
47.5327416792, -0.5612909543;"{""coordinates"": [-0.5612909543, 47.5327416792], ""type"": ""Point""}";56761;1000;BETON;2017-10-01;34.82;36.73;ANGERS LOIRE METROPOLE;942538
47.4743834102, -0.5469170149;"{""coordinates"": [-0.5469170149, 47.4743834102], ""type"": ""Point""}";57286;1000;BETON;2017-10-01;25.27;27.22;ANGERS LOIRE METROPOLE;945118
47.5316515657, -0.5609869342;"{""coordinates"": [-0.5609869342, 47.5316515657], ""type"": ""Point""}";56801;1000;BETON;2017-10-01;33.58;34.73;ANGERS LOIRE METROPOLE;942578
47.5322768913, -0.5602913288;"{""coordinates"": [-0.5602913288, 47.5322768913], ""type"": ""Point""}";56807;1000;BETON;2017-10-01;33.19;34.82;ANGERS LOIRE METROPOLE;942589
47.5314787624, -0.5594643779;"{""coordinates"": [-0.5594643779, 47.5314787624], ""type"": ""Point""}";56808;1000;BETON;2017-10-01;30.31;31.78;ANGERS LOIRE METROPOLE;942591
47.5318839806, -0.559875405;"{""coordinates"": [-0.559875405, 47.5318839806], ""type"": ""Point""}";56809;1000;BETON;2017-10-01;32.33;33.47;ANGERS LOIRE METROPOLE;942593
47.5323591721, -0.5606017082;"{""coordinates"": [-0.5606017082, 47.5323591721], ""type"": ""Point""}";56822;1000;BETON;2017-10-01;33.48;35.42;ANGERS LOIRE METROPOLE;942562
47.4455281815, -0.4687258609;"{""coordinates"": [-0.4687258609, 47.4455281815], ""type"": ""Point""}";60548;1000;BETON;2018-11-01;17.99;19.88;ANGERS LOIRE METROPOLE;1370754
47.469450905, -0.6368633778;"{""coordinates"": [-0.6368633778, 47.469450905], ""type"": ""Point""}";68383;1000;BETON;2015-04-01;65.91;68.04;ANGERS LOIRE METROPOLE;1865822
47.4683072979, -0.6363667195;"{""coordinates"": [-0.6363667195, 47.4683072979], ""type"": ""Point""}";68386;1000;BETON;2015-04-01;68.24;71.23;ANGERS LOIRE METROPOLE;1865828
47.4682096666, -0.637465021;"{""coordinates"": [-0.637465021, 47.4682096666], ""type"": ""Point""}";68391;1000;BETON;2015-04-01;70.65;72.13;ANGERS LOIRE METROPOLE;1865838
47.4683811673, -0.6356252027;"{""coordinates"": [-0.6356252027, 47.4683811673], ""type"": ""Point""}";68394;1000;BETON;2015-04-01;68.48;70.54;ANGERS LOIRE METROPOLE;1865844
47.4705749575, -0.6363913937;"{""coordinates"": [-0.6363913937, 47.4705749575], ""type"": ""Point""}";68395;1000;BETON;2015-04-01;62.12;63.66;ANGERS LOIRE METROPOLE;1865846
47.4950329946, -0.3198609702;"{""coordinates"": [-0.3198609702, 47.4950329946], ""type"": ""Point""}";65681;1000;BETON;2012-06-01;23.61;25.09;ANGERS LOIRE METROPOLE;830148
47.4585435881, -0.4009580448;"{""coordinates"": [-0.4009580448, 47.4585435881], ""type"": ""Point""}";66741;1000;BETON;2016-01-01;22.4;23.87;ANGERS LOIRE METROPOLE;1656298
47.4581834939, -0.4009627256;"{""coordinates"": [-0.4009627256, 47.4581834939], ""type"": ""Point""}";66743;1000;BETON;2016-01-01;22.49;24.02;ANGERS LOIRE METROPOLE;1656301
